Processo;Sei!;Analise Tecnica;Ano;Via;UF;Regiao;Data Finalizacao;Descricao;Qtde Inicial;unid.;Preco Unitario Inicial;Mes Base Inicial;Ano Base Inicial;Preco Total Inicial;Qtde Final;unid.;Preco Unitario Final;Mes Base Final;Ano Base Final;Preco Total Final;Modalidade;Tipo de Indice;Indice Mês base Inicial;Indice Mês base Final;Indice Mês base Economia;Economia;Peso;Variacao Incial x Final;Variacao Ponderada
50607.000156/2019-58;3892137;AT n. 35/2019;2019;BR-101;RJ;Sudeste;23/08/2019;Descida d’água de cortes em degraus – DCD A – areia e brita comerciais. ;26,5;m;1130,36;Maio;2018;33249,07682;26,5;m;1130,36;Maio;2018;33249,07682;RODOVIÁRIO;IGP-DI;676,695;676,695;751,121;0;0,000312727;0;0
50607.000221/2019-45;4066503;AT n. 36/2019;2019;BR-101;RJ;Sudeste;18/09/2019;Revestimento superficial com geomanta flexível tridimensional.;9438,07;m²;27,47;Março;2018;295208,1312;9438,07;m²;26,64;março;2018;286288,4825;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;-8919,648668;0,002776603;-0,03021478;-8,39E-05
50607.000221/2019-45;4066503;AT n. 36/2019;2019;BR-101;RJ;Sudeste;18/09/2019;Argamassa de solo-cimento com 8% de cimento e material de jazida – exclusive compactação.;37,2;m³;249,3;Março;2018;10559,70244;37,2;m³;111,09;março;2018;4705,484733;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;-5854,217706;9,93E-05;-0,554392298;-5,51E-05
50607.000221/2019-45;4066503;AT n. 36/2019;2019;BR-101;RJ;Sudeste;18/09/2019;Canaleta tipo B.;928;m;606,72;Março;2018;641095,5311;928;m;236,1;março;2018;249476,9497;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;-391618,5815;0,006029874;-0,610858386;-0,003683399
50607.000221/2019-45;4066503;AT n. 36/2019;2019;BR-101;RJ;Sudeste;18/09/2019;Sistema de tela metálica resistência a tração ? 60 kN/m com cabos de aço resistência a tração nominal ? 1.770 kN/m. ;9039;m²;148,86;Março;2018;1532092,064;9039;m²;127,63;março;2018;1313589,347;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;-218502,7175;0,014410211;-0,142617224;-0,002055144
50607.000221/2019-45;4066503;AT n. 36/2019;2019;BR-101;RJ;Sudeste;18/09/2019;Dreno sub-horizontal – DSH 01 – material de 3ª categoria.;22;m;145,51;Março;2018;3645,037356;22;m;145,51;março;2018;3645,037356;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;0;3,43E-05;0;0
50607.000221/2019-45;4066503;AT n. 36/2019;2019;BR-101;RJ;Sudeste;18/09/2019;Grampos em barras de aço D=25mm com rosca em toda a extensão carga de trabalho de 140kN confeccionadas em aço com tensão de escoamento de 550MPa e tensão de escoamento de 750MPa. ;5688;m;63,97;Março;2018;414307,1234;5688;m;63,99;março;2018;414436,6551;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;129,5316941;0,003896798;0,000312647;1,22E-06
50607.000221/2019-45;4066503;AT n. 36/2019;2019;BR-101;RJ;Sudeste;18/09/2019;Caixa 360x360.;1;unid.;18342,25;Março;2018;20885,22077;1;unid;18860,42;março;2018;21475,2299;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;590,0091237;0,000196438;0,028250078;5,55E-06
50607.000221/2019-45;4066503;AT n. 36/2019;2019;BR-101;RJ;Sudeste;18/09/2019;Destinação final de resíduos da construção civil (1ª categoria) – CTR CICLUS.;24239,79;t;88,4;Março;2018;2353580,802;23382,47;t;91;março;2018;2422803,767;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;69222,96476;0,022136787;0,029411765;0,000651082
50607.000221/2019-45;4066503;AT n. 36/2019;2019;BR-101;RJ;Sudeste;18/09/2019;Destinação final de resíduos da construção civil (3ª categoria) – CTR CICLUS.;7622,63;t;89,34;Março;2018;769644,441;7565,85;t;93;março;2018;801174,5357;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;31530,09463;0,00723895;0,040967092;0,000296559
50607.000221/2019-45;4066503;AT n. 36/2019;2019;BR-101;RJ;Sudeste;18/09/2019;Destinação final de resíduos da construção civil (Material Demolido) – CTR CICLUS – exclusive carga manobra e descarga. ;12797,3;t;87,46;Março;2018;1050204,364;10545,76;t;90,05;março;2018;1081304,63;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;31100,26643;0,009877779;0,029613538;0,000292516
50607.000221/2019-45;4066503;AT n. 36/2019;2019;BR-101;RJ;Sudeste;18/09/2019;Chumbador de aço CA-50 – D=25mm – Ancorado na rocha com injeção de nata de cimento – fornecimento perfuração e instalação. ;3243;m;73,36;Março;2018;270889,8504;3243;m;73,36;março;2018;270889,8504;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;0;0,002547876;0;0
50607.000221/2019-45;4066503;AT n. 36/2019;2019;BR-101;RJ;Sudeste;18/09/2019;Escavação carga e transporte de material de 1ª categoria na distância de 3.000m<DMT<3.510m – com escavadeira e caminhão basculante de 14m³. ;625,44;m³;9,89;Março;2018;4473,154109;397,22;m³;9,89;março;2018;4473,154109;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;0;4,21E-05;0;0
50601.001452/2019-26;4121516;AT n. 01/2019;2019;BR-319;AM;Norte;26/09/2019;Reforço do subleito com material de jazida com adição de 40% de areia.;1440;m³;57,25;Março;2018;93869,48715;1440;m³;66,05;Março;2018;108298,3341;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;14428,84693;0,002846019;0,15371179;0,000437467
50601.001452/2019-26;4121516;AT n. 01/2019;2019;BR-319;AM;Norte;26/09/2019;Sub-base de solo melhorado com 30% de areia 20% de brita e mistura na pista com material de jazida.;420;m³;70,76;Março;2018;33839,47189;420;m³;81,63;Março;2018;39037,81925;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;5198,347363;0,001025975;0,153617863;0,000157608
50601.001452/2019-26;4121516;AT n. 01/2019;2019;BR-319;AM;Norte;26/09/2019;Base de solo melhorado com 3% de cimento 30% de areia e mistura na pista com material de jazida.;420;m³;119,88;Março;2018;57330,07193;420;m³;138,29;Março;2018;66134,26466;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;8804,192728;0,001738184;0,153570237;0,000266933
50605.002282/2019-67;4507643;AT n. 65/2019;2019;BR-235;BA;Nordeste;21/11/2019;Remoção dos postes de energia elétrica;1;global;341886,08;Novembro;2012;513606,9279;1;global;259181,72;Novembro;2012;389362,2314;RODOVIÁRIO;IGP-DI;499,989;499,989;751,121;-124244,6966;0,04098202;-0,241906193;-0,009913804
50607.000091/2019-41;2979235;AT n. 15/2019;2019;BR-101;RJ;Sudeste;10/04/2019;Tela de nylon gramatura 60 fios – instalação. ;2796;m²;68,21;Janeiro;2018;218713,2222;2796;m²;68,23;Janeiro;2018;218777,3515;RODOVIÁRIO;IGP-DI;654,968;654,968;751,121;64,12937169;0,002057124;0,000293212;6,03E-07
50607.000091/2019-41;2979235;AT n. 15/2019;2019;BR-101;RJ;Sudeste;10/04/2019;Proteção de taludes rochosos com tela TELCCO G65/3 mm – fornecimento e instalação. ;8645,8;m²;244,62;Janeiro;2018;2425420,081;8645,8;m²;263,87;Janeiro;2018;2616284,837;RODOVIÁRIO;IGP-DI;654,968;654,968;751,121;190864,7558;0,022812477;0,078693484;0,001795193
50600.016227/2019-02;3491978;AT n. 30/2019;2019;Barcelos;AM;Norte;27/06/2019;Defensa de pneu a cada 30 metros no cais flutuante principal;35;unid.;4479,91;Julho;2018;170748,9522;35;unid.;1003,44;Julho;2018;38245,48452;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;-132503,4677;0,005176919;-0,776013357;-0,004017358
50600.016227/2019-02;3491978;AT n. 30/2019;2019;Barcelos;AM;Norte;27/06/2019;Anodo de sacrifício de zinco 20 kg cada peça – Fornecimento e Instalação;1;unid.;1001,03;Julho;2018;1090,103683;1;unid.;933,09;Julho;2018;1016,118243;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;-73,98543919;3,31E-05;-0,067870094;-2,24E-06
50600.016227/2019-02;3491978;AT n. 30/2019;2019;Barcelos;AM;Norte;27/06/2019;Tratamento superficial e pintura das seguintes obras mortas de flutuantes: convés superior quando existente e demais áreas de casaria e todas as estruturas apoiadas sobre o (s) convés (es) exceto na área de piso revestido com dermasfalt;3623;m²;94,88;Julho;2018;374337,8345;3623;m²;48,28;Julho;2018;190483,0381;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;-183854,7965;0,011349509;-0,491146712;-0,005574274
50600.016227/2019-02;3491978;AT n. 30/2019;2019;Barcelos;AM;Norte;27/06/2019;Montagem do Sistema Naval – Tipo II;1;-;1137284,59;Julho;2018;1238482,483;1;-;388858,23;Julho;2018;423459,6251;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;-815022,8576;0,037549417;-0,658081861;-0,02471059
50600.016227/2019-02;3491978;AT n. 30/2019;2019;Barcelos;AM;Norte;27/06/2019;Instalações de correntes de segurança nas pontes;10;unid.;45742,89;Julho;2018;498131,8526;10;unid.;2343,79;Julho;2018;25523,45195;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;-472608,4006;0,015102806;-0,948761655;-0,014328963
50600.016227/2019-02;3491978;AT n. 30/2019;2019;Barcelos;AM;Norte;27/06/2019;Fornecimento e instalação de molinete compatível com amarra de Ø 38 mm;5;unid.;144985,96;Julho;2018;789435,526;5;unid.;181027,89;Julho;2018;985680,5967;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;196245,0707;0,023934811;0,248589105;0,005949933
50600.016227/2019-02;3491978;AT n. 30/2019;2019;Barcelos;AM;Norte;27/06/2019;Cancela manual com base em concreto;1;unid.;1598,96;Julho;2018;1741,238708;1;unid.;2821,33;Julho;2018;3072,377674;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;1331,138965;5,28E-05;0,764478161;4,04E-05
50600.016227/2019-02;3491978;AT n. 30/2019;2019;Barcelos;AM;Norte;27/06/2019;"Confecção de
poita de concreto de 46 t (peso submerso = 275 t) – com perfis
para fixação em solo.";4;;174525,12;Julho;2018;760218,8786;4;;22626,96;Julho;2018;98561,41143;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;-661657,4672;0,023048994;-0,870351271;-0,020060722
50600.016227/2019-02;3491978;AT n. 30/2019;2019;Barcelos;AM;Norte;27/06/2019;Lançamento de poita de concreto de 46 t (peso submerso = 275 t);4;;962,1;Julho;2018;4190,838448;4;;977,48;Julho;2018;4257,832623;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;66,99417455;0,000127062;0,015985864;2,03E-06
50606.004005/2016-36;3634584;AT n. 35/2019;2019;BR-367;MG;Sudeste;17/07/2019;Fornecimento e instalação de elementos prismáticos para defensas.;1042;unid.;21,03;Julho;2018;23863,14638;1042;unid.;21,02;Julho;2018;23851,79919;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;-11,34719276;0,000516755;-0,000475511;-2,46E-07
50606.004005/2016-36;3634584;AT n. 35/2019;2019;BR-367;MG;Sudeste;17/07/2019;Escavação carga e transporte de material de 1ª categoria DMT 3.000 a 4.000 m c/e. ;101083,81;m³;6,42;Julho;2018;706703,6665;101083,81;m³;6,41;Julho;2018;705602,8819;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;-1100,784527;0,01530364;-0,001557632;-2,38E-05
50606.004005/2016-36;3634584;AT n. 35/2019;2019;BR-367;MG;Sudeste;17/07/2019;Escavação carga e transporte de material de 1ª categoria DMT 4.000 a 5.000 m c/e.;1,15;m³;7,04;Julho;2018;8,816398524;1,15;m³;7,03;Julho;2018;8,80387523;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;-0,012523293;1,91E-07;-0,001420455;-2,71E-10
50606.004005/2016-36;3634584;AT n. 35/2019;2019;BR-367;MG;Sudeste;17/07/2019;Escavação carga e transporte de material de 1ª categoria DMT 5.000 a 6.000 m c/e.;8781,63;m³;7,67;Julho;2018;73348,49589;8781,63;m³;7,65;Julho;2018;73157,23514;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;-191,2607455;0,001588359;-0,002607562;-4,14E-06
50606.004005/2016-36;3634584;AT n. 35/2019;2019;BR-367;MG;Sudeste;17/07/2019;Escavação carga e transporte de material de 1ª categoria DMT 6.000 a 7.000 m c/e.;4231,77;m³;8,29;Julho;2018;38202,98515;4231,77;m³;8,28;Julho;2018;38156,90193;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;-46,0832149;0,000827284;-0,001206273;-9,98E-07
50606.004005/2016-36;3634584;AT n. 35/2019;2019;BR-367;MG;Sudeste;17/07/2019;Escavação carga e transporte de material de 1ª categoria DMT 7.000 a 8.000 m c/e.;3353,63;m³;8,9;Julho;2018;32503,181;3353,63;m³;8,9;Julho;2018;32503,181;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;0;0,000703855;0;0
50606.004005/2016-36;3634584;AT n. 35/2019;2019;BR-367;MG;Sudeste;17/07/2019;Escavação carga e transporte de material de 1ª categoria DMT 8.000 a 9.000 m c/e.;796,61;m³;9,53;Julho;2018;8267,217589;796,61;m³;9,52;Julho;2018;8258,542649;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;-8,674939758;0,000179026;-0,001049318;-1,88E-07
50606.004005/2016-36;3634584;AT n. 35/2019;2019;BR-367;MG;Sudeste;17/07/2019;Escavação carga e transporte de material de 1ª categoria DMT 9.000 a 10.000 m c/e.;25373,28;m³;10,15;Julho;2018;280455,1168;25373,28;m³;10,14;Julho;2018;280178,8063;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;-276,3104599;0,006073244;-0,000985222;-5,98E-06
50606.004005/2016-36;3634584;AT n. 35/2019;2019;BR-367;MG;Sudeste;17/07/2019;Escavação carga e transporte de material de 1ª categoria DMT 10.000 a 11.000 m c/e.;1424;m³;10,78;Julho;2018;16716,65824;1424;m³;10,76;Julho;2018;16685,64404;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;-31,01420824;0,000361999;-0,001855288;-6,72E-07
50606.004005/2016-36;3634584;AT n. 35/2019;2019;BR-367;MG;Sudeste;17/07/2019;Escavação carga e transporte de material de 1ª categoria DMT 14.000 a 15.000 m c/e.;1374,88;m³;13,26;Julho;2018;19853,13209;1374,88;m³;13,25;Julho;2018;19838,1599;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;-14,97219615;0,000429919;-0,000754148;-3,24E-07
50606.004005/2016-36;3634584;AT n. 35/2019;2019;BR-367;MG;Sudeste;17/07/2019;Corpo BSCC 100 x 100 alt. 25 a 50 AC e BP. ;2;m;1316,33;Julho;2018;1433,459717;1;m;1306,28;Julho;2018;1422,515448;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;-10,94426941;3,10E-05;-0,007634864;-2,37E-07
50606.004005/2016-36;3634584;AT n. 35/2019;2019;BR-367;MG;Sudeste;17/07/2019;Corpo BTTC 080 m AC e BP. ;10;m;1451,18;Julho;2018;15803,08944;10;m;1451,43;Julho;2018;15805,81189;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;2,722455078;0,000342215;0,000172274;5,90E-08
50606.004005/2016-36;3634584;AT n. 35/2019;2019;BR-367;MG;Sudeste;17/07/2019;Boca BTTC 080 m esc 0º Ac e BP. ;2;unid.;1636,06;Julho;2018;3563,279883;2;unid.;1636,73;Julho;2018;3564,739119;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;1,459235922;7,72E-05;0,00040952;3,16E-08
50606.004005/2016-36;3634584;AT n. 35/2019;2019;BR-367;MG;Sudeste;17/07/2019;Boca BTTC 080 m esc 45º AC e BP. ;2;unid.;1750,82;Julho;2018;3813,223039;2;unid.;1751,56;Julho;2018;3814,834733;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;1,611693406;8,26E-05;0,000422659;3,49E-08
50606.004005/2016-36;3634584;AT n. 35/2019;2019;BR-367;MG;Sudeste;17/07/2019;Boca BSCC 100 x 100 m AC e BP. ;1;unid.;7858,07;Julho;2018;17114,59406;2;unid.;7769,51;Julho;2018;16921,71356;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;-192,8804973;0,000370616;-0,011269943;-4,18E-06
50606.004005/2016-36;3634584;AT n. 35/2019;2019;BR-367;MG;Sudeste;17/07/2019;Escavação carga e transporte 1ª categoria 20.000 a 30.000 m.;1311,88;m³;20,1;Julho;2018;28715,13631;1311,88;m³;19,78;Julho;2018;28257,97991;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;-457,156399;0,000621825;-0,015920398;-9,90E-06
50606.004005/2016-36;3634584;AT n. 35/2019;2019;BR-367;MG;Sudeste;17/07/2019;Fornecimento e implantação terminal absorvedor de energia. ;88;unid.;8723,55;Julho;2018;835981,4493;88;unid.;6118,69;Julho;2018;586356,6248;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;-249624,8245;0,018103145;-0,298600914;-0,005405616
50606.004005/2016-36;3634584;AT n. 35/2019;2019;BR-367;MG;Sudeste;17/07/2019;Abrigo de ônibus – tipo concha.;4;unid.;15866,6;Julho;2018;69113,76918;4;unid.;15606,91;Julho;2018;67982,5782;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;-1131,190975;0,001496656;-0,016367086;-2,45E-05
50607.000543/2019-94;3663206;AT n. 37/2019;2019;BR-101;RJ;Sudeste;22/07/2019;"Tela metálica tipo Steelgrid HR50PVC ou similar compreendendo fornecimento e montagem exclusive perfuração e tirante.  Sistema de contenção de talude com tela
metálica (sistema Steelgrid HR50 Link CMP – Galmac 4 R + PVC ousimilar) com resistência longitudinal à tração da solução de 90 + 7 Kn/m e resistência nominal à tração na ruptura (cabo de aço) de 1770 Mpa – fornecimento e instalação – Exclusive perfuração e tirante";13233;m²;171,23;Março;2018;2580029,259;13233;m²;136,2;Março;2018;2052210,39;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;-527818,8691;0,024266665;-0,204578637;-0,004964441
50607.000543/2019-94;3663206;AT n. 37/2019;2019;BR-101;RJ;Sudeste;22/07/2019;Tela metálica tipo Steel Grid HR 100 + PVC ou similar compreendendo fornecimento e montagem exclusive perfuração e tirante. ;1260;m²;147,94;Março;2018;212247,5186;1260;m²;113,52;Março;2018;162865,6098;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;-49381,90881;0,001996311;-0,23266189;-0,000464465
50607.000543/2019-94;3663206;AT n. 37/2019;2019;BR-101;RJ;Sudeste;22/07/2019;Barreira de siltagem. Fornecimento e colocação de barreira de siltagem.;37;m;17,09;Março;2018;719,9962738;37;m;11,49;Março;2018;484,0700518;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;-235,9262219;6,77E-06;-0,327677004;-2,22E-06
50607.000543/2019-94;3663206;AT n. 37/2019;2019;BR-101;RJ;Sudeste;22/07/2019;Barreira de proteção de drenagem. ;13;unid.;159,39;Março;2018;2359,341924;13;unid.;159,3;Março;2018;2358,009715;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;-1,332208879;2,22E-05;-0,000564653;-1,25E-08
50620.000217/2019-17;3620634;AT n. 41/2019;2019;BR-416;AL;Nordeste;05/07/2019;Escavação carga e transporte de material de 1° categoria DMT 3.000 a 5.000m.;57236,14;m³;12,95;Julho;2018;807162,2074;57236,14;m³;10,5;Julho;2018;654455,8439;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;-152706,3636;0,26474806;-0,189189189;-0,050087471
50620.000217/2019-17;3620634;AT n. 41/2019;2019;BR-416;AL;Nordeste;05/07/2019;Escavação carga e transporte de material de 1° categoria DMT 5.000 a 7.000m.;5056,25;m³;15,73;Julho;2018;86611,98166;5056,25;m³;13,01;Julho;2018;71635,21178;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;-14976,76987;0,028408607;-0,172917991;-0,004912359
50620.000217/2019-17;3620634;AT n. 41/2019;2019;BR-416;AL;Nordeste;05/07/2019;Escavação carga e transporte de material de 1° categoria DMT 7.000 a 9.000m.;5464,92;m³;18,51;Julho;2018;110156,7061;5464,92;m³;15,52;Julho;2018;92362,61905;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;-17794,08705;0,036131243;-0,161534306;-0,005836435
50620.000217/2019-17;3620634;AT n. 41/2019;2019;BR-416;AL;Nordeste;05/07/2019;Escavação carga e transporte de material de 1° categoria DMT 9.000 a 11.000m.;9719,34;m³;21,3;Julho;2018;225443,1749;9719,34;m³;18,02;Julho;2018;190727,0428;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;-34716,13209;0,073945042;-0,15399061;-0,011386842
50620.000217/2019-17;3620634;AT n. 41/2019;2019;BR-416;AL;Nordeste;05/07/2019;Reciclagem com incorporação do revestimento asfáltico com adição de material de jazida.;11679,32;m³;90,2;Julho;2018;1147214,979;11679,32;m³;86,98;Julho;2018;1106261,185;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;-40953,79416;0,376284887;-0,035698448;-0,013432786
50620.000217/2019-17;3620634;AT n. 41/2019;2019;BR-416;AL;Nordeste;05/07/2019;Terminal absorvedor de energia – de abertura.;71;unid.;8631,59;Julho;2018;667374,8951;71;unid.;8819,54;Julho;2018;681906,7613;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;14531,86626;0,218898019;0,021774667;0,004766432
50620.000217/2019-17;3620634;AT n. 41/2019;2019;BR-416;AL;Nordeste;05/07/2019;Confecção e instalação de delineadores fixados em defensa.;13;m²;341,16;Julho;2018;4829,722426;13;m²;14,27;Julho;2018;202,0170566;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;-4627,70537;0,001584142;-0,958172119;-0,001517881
50600.017990/2019-42;4207597;AT n. 33/2019;2019;IP4 Lábrea;AM;Norte;08/10/2019;Brise em perfil “U” de chapa dobrada de 25.00 x 50.00 cm (5 x 92.80 cm) x 40 cm conforme projeto DZ-SR308-ARQ-AG-012_R1.;8;m²;315,65;Outubro;2018;2007,281086;6;m²;448,65;Outubro;2018;2853,05452;RODOVIÁRIO;IGP-DI;708,694;708,694;751,121;845,773434;6,09E-05;0,421352764;2,56E-05
50600.017990/2019-42;4207597;AT n. 33/2019;2019;IP4 Lábrea;AM;Norte;08/10/2019;Cancela para controle de acesso em base de concreto acabado pintada com braço em tubo metálico de 4” conforme projeto. ;1;unid.;1173,69;Outubro;2018;;;unid.;1071,13;Outubro;2018;0;RODOVIÁRIO;IGP-DI;708,694;708,694;751,121;;0;;#VALOR!
50600.017990/2019-42;4207597;AT n. 33/2019;2019;IP4 Lábrea;AM;Norte;08/10/2019;Cravação de camisa metálica com espessura de 125 mm D= 600 mm – com martelo vibratório. ;1170;m;173,88;Outubro;2018;215618,8084;1170;m;2078,11;Outubro;2018;2576947,331;RODOVIÁRIO;IGP-DI;708,694;708,694;751,121;2361328,523;0,006537323;10,95140327;0,071592865
50600.017990/2019-42;4207597;AT n. 33/2019;2019;IP4 Lábrea;AM;Norte;08/10/2019;Montagem do sistema naval. ;1;unid.;801991,08;Outubro;2018;850003,4458;1;unid.;536127,88;Outubro;2018;568223,9575;RODOVIÁRIO;IGP-DI;708,694;708,694;751,121;-281779,4883;0,025771163;-0,331503936;-0,008543242
50600.017990/2019-42;4207597;AT n. 33/2019;2019;IP4 Lábrea;AM;Norte;08/10/2019;Tubo em aço DN 4” (100 mm) ASTM A106 sem costura SCH. 40 galvanizado à quente – fornecimento e instalação;;;;Outubro;2018;0;1;;222,02;Outubro;2018;235,3115511;RODOVIÁRIO;IGP-DI;708,694;708,694;751,121;235,3115511;0;1;0
50600.017990/2019-42;4207597;AT n. 33/2019;2019;IP4 Lábrea;AM;Norte;08/10/2019;Tubo aço carbono sem costura 4” E= *856 mm Schedule 80 *2231 kg/m – fornecimento e instalação;;;;Outubro;2018;0;1;;304,22;Outubro;2018;322,432574;RODOVIÁRIO;IGP-DI;708,694;708,694;751,121;322,432574;0;1;0
50600.017990/2019-42;4207597;AT n. 33/2019;2019;IP4 Lábrea;AM;Norte;08/10/2019;Tubo em aço DN 6” (150 mm) ASTM A106 sem costura SCH. 40 galvanizado à quente – fornecimento e instalação;;;;Outubro;2018;0;1;;377,38;Outubro;2018;399,9724041;RODOVIÁRIO;IGP-DI;708,694;708,694;751,121;399,9724041;0;1;0
50600.017990/2019-42;4207597;AT n. 33/2019;2019;IP4 Lábrea;AM;Norte;08/10/2019;Tubo aço carbono sem costura 6” E= *1097 mm Schedule 80 *4256 kg/m – fornecimento e instalação;;;;Outubro;2018;0;1;;555,28;Outubro;2018;588,5226471;RODOVIÁRIO;IGP-DI;708,694;708,694;751,121;588,5226471;0;1;0
